GEO,DGUID2,Farm type,Household income,UOM1,UOM_ID,SCALAR_ID,VECTOR,COORDINATE1,COORDINATE2,COORDINATE3,COORDINATE4,VALUE,SYMBOL,TERMINATED,DECIMALS,REF_DATE1_Alberta,REF_DATE1_British Columbia,REF_DATE1_Canada,REF_DATE1_Manitoba,REF_DATE1_New Brunswick,REF_DATE1_Newfoundland and Labrador,REF_DATE1_Nova Scotia,REF_DATE1_Ontario,REF_DATE1_Prince Edward Island,REF_DATE1_Quebec,REF_DATE1_Saskatchewan,REF_DATE1_nan,REF_DATE2_Rate,REF_DATE2_nan,DGUID1_A,DGUID1_nan,DGUID3_Rate,DGUID3_nan,UOM2_Farms,UOM2_nan,SCALAR_FACTOR_units,SCALAR_FACTOR_nan,STATUS_0,STATUS_E,STATUS_F,STATUS_nan,clazz
2016,212,1114,0,25000,371,0,1001618519,4,11,2,-1,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,0,999999,371,0,1001618518,4,11,1,-1,410,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,100000,249999,371,0,1001618523,4,11,6,-1,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,250000,999999,371,0,1001618524,4,11,7,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,25000,49999,371,0,1001618520,4,11,3,-1,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,50000,74999,371,0,1001618521,4,11,4,-1,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,75000,99999,371,0,1001618522,4,11,5,-1,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,0,25000,371,0,1001618526,4,12,2,-1,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,0,999999,371,0,1001618525,4,12,1,-1,545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,100000,249999,371,0,1001618530,4,12,6,-1,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,250000,999999,371,0,1001618531,4,12,7,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,1119,25000,49999,371,0,1001618527,4,12,3,-1,145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,50000,74999,371,0,1001618528,4,12,4,-1,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,75000,99999,371,0,1001618529,4,12,5,-1,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,0,25000,371,0,1001618456,4,2,2,-1,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,0,999999,371,0,1001618455,4,2,1,-1,440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,100000,249999,371,0,1001618460,4,2,6,-1,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,250000,999999,371,0,1001618461,4,2,7,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,112110,25000,49999,371,0,1001618457,4,2,3,-1,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,50000,74999,371,0,1001618458,4,2,4,-1,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,75000,99999,371,0,1001618459,4,2,5,-1,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112120,0,25000,371,0,1001618463,4,3,2,-1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,112120,0,999999,371,0,1001618462,4,3,1,-1,210,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112120,100000,249999,371,0,1001618467,4,3,6,-1,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,112120,250000,999999,371,0,1001618468,4,3,7,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,112120,25000,49999,371,0,1001618464,4,3,3,-1,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112120,50000,74999,371,0,1001618465,4,3,4,-1,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112120,75000,99999,371,0,1001618466,4,3,5,-1,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1122,0,25000,371,0,1001618470,4,4,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,1122,0,999999,371,0,1001618469,4,4,1,-1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1122,100000,249999,371,0,1001618474,4,4,6,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,1122,250000,999999,371,0,1001618475,4,4,7,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1122,25000,49999,371,0,1001618471,4,4,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1122,50000,74999,371,0,1001618472,4,4,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,1122,75000,99999,371,0,1001618473,4,4,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,1123,0,25000,371,0,1001618477,4,5,2,-1,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1123,0,999999,371,0,1001618476,4,5,1,-1,195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1123,100000,249999,371,0,1001618481,4,5,6,-1,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1123,250000,999999,371,0,1001618482,4,5,7,-1,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1123,25000,49999,371,0,1001618478,4,5,3,-1,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1123,50000,74999,371,0,1001618479,4,5,4,-1,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1123,75000,99999,371,0,1001618480,4,5,5,-1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1124,0,25000,371,0,1001618484,4,6,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,1124,0,999999,371,0,1001618483,4,6,1,-1,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1124,100000,249999,371,0,1001618488,4,6,6,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,1124,250000,999999,371,0,1001618489,4,6,7,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,1124,25000,49999,371,0,1001618485,4,6,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,1124,50000,74999,371,0,1001618486,4,6,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,1124,75000,99999,371,0,1001618487,4,6,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,1129,0,25000,371,0,1001618491,4,7,2,-1,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1129,0,999999,371,0,1001618490,4,7,1,-1,455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1129,100000,249999,371,0,1001618495,4,7,6,-1,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1129,250000,999999,371,0,1001618496,4,7,7,-1,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1129,25000,49999,371,0,1001618492,4,7,3,-1,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1129,50000,74999,371,0,1001618493,4,7,4,-1,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1129,75000,99999,371,0,1001618494,4,7,5,-1,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,0,0,25000,371,0,1001618533,5,1,2,-1,195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,0,0,999999,371,0,1001618532,5,1,1,-1,2250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,0,100000,249999,371,0,1001618537,5,1,6,-1,655,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,0,250000,999999,371,0,1001618538,5,1,7,-1,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,0,25000,49999,371,0,1001618534,5,1,3,-1,515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,0,50000,74999,371,0,1001618535,5,1,4,-1,440,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,0,75000,99999,371,0,1001618536,5,1,5,-1,405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1111,0,25000,371,0,1001618582,5,8,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1111,0,999999,371,0,1001618581,5,8,1,-1,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1111,100000,249999,371,0,1001618586,5,8,6,-1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1111,250000,999999,371,0,1001618587,5,8,7,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1111,25000,49999,371,0,1001618583,5,8,3,-1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1111,50000,74999,371,0,1001618584,5,8,4,-1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1111,75000,99999,371,0,1001618585,5,8,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,213,1112,0,25000,371,0,1001618589,5,9,2,-1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1112,0,999999,371,0,1001618588,5,9,1,-1,205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1112,100000,249999,371,0,1001618593,5,9,6,-1,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1112,250000,999999,371,0,1001618594,5,9,7,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1112,25000,49999,371,0,1001618590,5,9,3,-1,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1112,50000,74999,371,0,1001618591,5,9,4,-1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1112,75000,99999,371,0,1001618592,5,9,5,-1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1113,0,25000,371,0,1001618596,5,10,2,-1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1113,0,999999,371,0,1001618595,5,10,1,-1,445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1113,100000,249999,371,0,1001618600,5,10,6,-1,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1113,250000,999999,371,0,1001618601,5,10,7,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,213,1113,25000,49999,371,0,1001618597,5,10,3,-1,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1113,50000,74999,371,0,1001618598,5,10,4,-1,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1113,75000,99999,371,0,1001618599,5,10,5,-1,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1114,0,25000,371,0,1001618603,5,11,2,-1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1114,0,999999,371,0,1001618602,5,11,1,-1,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1114,100000,249999,371,0,1001618607,5,11,6,-1,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1114,250000,999999,371,0,1001618608,5,11,7,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,213,1114,25000,49999,371,0,1001618604,5,11,3,-1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1114,50000,74999,371,0,1001618605,5,11,4,-1,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1114,75000,99999,371,0,1001618606,5,11,5,-1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1119,0,25000,371,0,1001618610,5,12,2,-1,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1119,0,999999,371,0,1001618609,5,12,1,-1,515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1119,100000,249999,371,0,1001618614,5,12,6,-1,135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1119,250000,999999,371,0,1001618615,5,12,7,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,213,1119,25000,49999,371,0,1001618611,5,12,3,-1,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1119,50000,74999,371,0,1001618612,5,12,4,-1,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1119,75000,99999,371,0,1001618613,5,12,5,-1,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,112110,0,25000,371,0,1001618540,5,2,2,-1,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,112110,0,999999,371,0,1001618539,5,2,1,-1,310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,112110,100000,249999,371,0,1001618544,5,2,6,-1,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,112110,250000,999999,371,0,1001618545,5,2,7,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,112110,25000,49999,371,0,1001618541,5,2,3,-1,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,112110,50000,74999,371,0,1001618542,5,2,4,-1,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,112110,75000,99999,371,0,1001618543,5,2,5,-1,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,112120,0,25000,371,0,1001618547,5,3,2,-1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,112120,0,999999,371,0,1001618546,5,3,1,-1,225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,112120,100000,249999,371,0,1001618551,5,3,6,-1,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,112120,250000,999999,371,0,1001618552,5,3,7,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,213,112120,25000,49999,371,0,1001618548,5,3,3,-1,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,112120,50000,74999,371,0,1001618549,5,3,4,-1,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,112120,75000,99999,371,0,1001618550,5,3,5,-1,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1122,0,25000,371,0,1001618554,5,4,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1122,0,999999,371,0,1001618553,5,4,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,213,1122,100000,249999,371,0,1001618558,5,4,6,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,213,1122,250000,999999,371,0,1001618559,5,4,7,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1122,25000,49999,371,0,1001618555,5,4,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1122,50000,74999,371,0,1001618556,5,4,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1122,75000,99999,371,0,1001618557,5,4,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1123,0,25000,371,0,1001618561,5,5,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1123,0,999999,371,0,1001618560,5,5,1,-1,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1123,100000,249999,371,0,1001618565,5,5,6,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,213,1123,250000,999999,371,0,1001618566,5,5,7,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,213,1123,25000,49999,371,0,1001618562,5,5,3,-1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1123,50000,74999,371,0,1001618563,5,5,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1123,75000,99999,371,0,1001618564,5,5,5,-1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1124,0,25000,371,0,1001618568,5,6,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,213,1124,0,999999,371,0,1001618567,5,6,1,-1,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1124,100000,249999,371,0,1001618572,5,6,6,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,213,1124,250000,999999,371,0,1001618573,5,6,7,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1124,25000,49999,371,0,1001618569,5,6,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,213,1124,50000,74999,371,0,1001618570,5,6,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,213,1124,75000,99999,371,0,1001618571,5,6,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1129,0,25000,371,0,1001618575,5,7,2,-1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1129,0,999999,371,0,1001618574,5,7,1,-1,220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1129,100000,249999,371,0,1001618579,5,7,6,-1,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,213,1129,250000,999999,371,0,1001618580,5,7,7,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,213,1129,25000,49999,371,0,1001618576,5,7,3,-1,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1129,50000,74999,371,0,1001618577,5,7,4,-1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,213,1129,75000,99999,371,0,1001618578,5,7,5,-1,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,224,0,0,25000,371,0,1001618617,6,1,2,-1,2545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,224,0,0,999999,371,0,1001618616,6,1,1,-1,28870,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,224,0,100000,249999,371,0,1001618621,6,1,6,-1,6870,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
