Belgium,Belgium.1,Belgium.2,Belgium.3,Belgium.4,Belgium.5,Belgium.6,Belgium.7,Belgium.8,Belgium.9,Belgium.10,Belgium.11,Belgium.12,Belgium.13,Belgium.14,Belgium.15,Belgium.16,Belgium.17,Belgium.18,Belgium.19,Belgium.20,Belgium.21,Belgium.22,Belgium.23,Belgium.24,Belgium.25,Belgium.26,Belgium.27,Belgium.28,Belgium.29,Belgium.30,Belgium.31,Belgium.32,Belgium.33,clazz
48.19277108,120.0480192,29.15451895,13.92951665,37.06449222,174.52006980000002,40.0160064,14.332807800000001,33.50083752,21.781746899999998,10.15640869,19.55416504,63.57279085,11.17318436,11.31093768,234.1920375,20.81165453,22.45677072,13.68925394,16.90902942,21.56566746,43.47826087,18.00504141,21.58428664,19.94415636,10.40257984,221.72949,23.27205027,13.96843135,13.45170837,27.57099531,18.36884644,13.21178491,24.47381302,0.0
11.58748552,18.34189288,421.9409283,13.11131506,20.63131834,116.9590643,52.05622072,190.8396947,12.51721117,12.01923077,13.99384271,17.57160429,50.50505051,16.90045631,13.70989855,11.97174668,12.17581882,14.64128843,39.87240829,24.64268112,75.07507508,13.97819402,15.10345869,19.97203915,14.12628902,12.90322581,16.84352367,11.81893393,212.7659574,29.46375958,13.31380642,10.0040016,20.60581084,32.5732899,0.0
175.1313485,27.92516057,16.85772084,24.73410834,13.26084074,20.60581084,19.39487975,10.81431816,10.83423619,11.73846696,11.10987668,107.5268817,305.81039760000004,413.2231405,10.05833836,97.37098345,12.31678778,19.75113569,18.58045336,14.65416178,31.11387679,18.9000189,36.21876132,32.38341969,11.52604887,185.1851852,19.98401279,61.38735421,11.87225454,43.23389537,112.8668172,35.932446999999996,17.20282126,13.63512408,0.0
11.80637544,33.967391299999996,15.13546239,22.33638597,17.85714286,47.82400765,10.0070049,13.81597126,11.00231049,19.58480219,16.14205004,20.03606492,28.54695975,21.79123992,51.62622612,13.11991603,31.24023743,247.52475249999998,10.0270731,218.8183807,64.30868167,10.69061364,13.57404642,12.91989664,146.8428781,16.00512164,14.41545337,85.76329331,28.50627138,12.10946961,38.72966692,53.10674456,39.66679889,21.96836555,0.0
31.13325031,11.90334484,14.87652484,39.92015968,26.18486515,14.44043321,10.91107474,68.02721088,19.97203915,24.85707184,29.6912114,11.93317422,13.0667712,17.08817498,79.74481659,10.801469,13.97038279,12.7665007,13.810247199999997,10.0030009,13.49527665,26.33658151,13.59064963,81.83306056,10.14198783,13.17523057,16.83785149,24.37835202,10.81782778,22.05558006,161.2903226,10.25641026,43.76367615,66.4893617,0.0
100.4016064,10.6292517,16.90045631,1587.301587,12.18175174,19.33114247,14.21060111,26.23983207,55.27915976,63.65372374,10.59209829,17.47640685,10.91583888,38.18251241,14.15828968,16.37197119,18.46381093,11.91469081,29.89536622,30.89280198,27.57099531,20.53809817,10.87074682,27.07825616,10.54518612,10.11326861,19.77066034,14.12429379,114.416476,12.82215669,10.35411058,15.19756839,216.91973969999998,48.780487799999996,0.0
15.48946716,18.95734597,17.809439,121.3592233,4761.904762,25.16356316,13.38329764,17.82848993,16.23113131,12.88992008,24.950099800000004,10.03814495,13.86577926,10.27326895,28.64508737,18.09299801,28.22466836,10.73998496,17.12328767,24.56398919,11.91611058,15.00825454,15.4822728,10.8495172,47.37091426,15.44878727,338.9830508,94.42870633,23.7699073,34.73428274,1449.2753619999999,16.78133915,39.8089172,10.76194576,0.0
37.86444529,20.16942315,15.71091909,17.51313485,37.52345216,17.88588803,11.869436199999999,10.56300834,11.64144354,15.06477855,22.39641657,16.36125654,17.00969553,124.84394509999998,18.63238308,20.77706212,36.11412062,168.6340641,32.19575016,11.4521301,38.12428517,19.82946659,11.89767995,23.14814815,49.75124378,22.57336343,29.68239834,19.75503753,22.66545784,14.57725948,44.7828034,10.80030241,54.49591281,13.98014819,0.0
21.00399076,16.16814875,11.66588894,144.30014430000003,14.58151064,10.74113856,14.03705783,70.2247191,1282.0512820000001,154.0832049,153.609831,10.74229241,11.540680900000002,11.25999324,15.52553951,18.178513,10.84128361,11.34687394,20.33346889,10.73883162,10.61458444,15.4822728,26.53223667,37.21622627,14.261266399999998,13.43002955,16.86056314,24.1662639,28.57959417,29.664787899999997,990.0990098999999,10.01702895,13.97038279,15.86797842,0.0
100.7049345,48.73294347,38.49114704,15.80527896,27.99552072,65.01950585,28.473804100000002,94.87666034,12.5250501,44.42470013,58.65102639,10.45806317,118.7648456,12.67748479,29.31691586,224.2152466,11.38174368,122.2493888,163.9344262,14.82579689,11.56470452,21.64970773,30.94059406,65.31678641,17.68659356,29.06131938,43.30879168,24.348673,11.51277918,36.77822729,16.56177542,12.42236025,40.29008864,24.72799209,0.0
20.30044661,51.49330587,53.50454789,13.14751512,30.45066991,42.21190376,12.21896383,32.60515161,33.84094755,14.99925004,27.685492800000002,24.83238143,12.71132579,42.93688278,177.93594309999997,10.20304051,18.54943424,16.58374793,31.66561115,11.07910481,19.19754271,52.63157895,13.82361073,19.462826,72.99270073,30.18412315,15.30456076,14.56664239,316.4556962,10.69061364,52.27391532,13.82170007,22.66545784,11.368803999999999,0.0
18.89287739,15.88814744,11.21956692,40.95004095,27.90178571,21.47305132,1923.076923,14.12229911,56.85048323,13.07702367,21.53316107,39.87240829,16.8406871,74.46016381,171.82130580000003,15.58603491,38.55050116,31.61555485,31.46633103,12.433171699999999,10.32524522,21.47766323,15.41069502,12.40387001,16.42036125,10.67577666,18.88574127,653.5947712000001,10.8495172,52.57623554,12.440905699999998,10.43950308,43.97537379,31.65558721,0.0
16.23376623,12.68874508,29.23976608,21.2585034,129.87012990000002,10.95650268,73.0994152,265.2519894,10.53296819,67.6132522,12.99207483,1515.151515,32.21649485,48.35589942,10.80380294,371.74721189999997,17.04448611,37.49531309,92.25092251,24.66091245,11.40510949,14.18238548,14.26737052,13.82552191,13.34400854,14.00756408,12.03079885,22.24199288,16.33186347,21.59360829,13.10959622,12.98532658,14.85222041,19.42124684,0.0
17.55926251,10.83775875,11.93744777,15.30690341,13.16829076,35.13703443,99.30486594,12.21299463,11.804981699999999,75.6429652,32.27888961,31.79650238,12.31072264,28.36074872,27.11496746,79.49125596,48.42615012,28.88503755,1639.3442619999998,39.9840064,10.20408163,20.32107295,23.79819134,294.11764710000006,23.31545815,13.37077149,14.26737052,10.11838511,32.48862898,12.68230818,62.81407035,150.8295626,22.26675573,21.81976871,0.0
17.1556013,11.58614297,16.43115347,71.63323782,20.71251036,192.6782274,11.92605844,12.47816321,18.76524676,20.56766763,29.42907593,13.35826877,170.3577513,13.70426203,157.9778831,50.0,73.47538575,13.28903654,14.55604076,11.49689584,11.41682841,10.17397497,20.99076406,12.56123603,10.27854867,12.84686536,65.70302234,15.97954618,21.90100745,37.92188093,10.84363479,25.79313903,27.23311547,10.15640869,0.0
75.35795026,11.52472053,28.28054299,25.157232699999998,12.17730151,11.65908826,15.03533303,16.30257581,15.09661836,13.08215594,55.95970901,33.76097232,12.39003841,29.42041777,17.95332136,30.83564601,13.01236174,13.14751512,18.38235294,15.42495758,11.55268022,24.65483235,19.72775695,19.05850962,10.13376571,13.21527686,60.45949214,199.60079840000003,10.16053648,12.281994599999999,10.99021871,14.97005988,24.37241043,21.32650885,0.0
54.22993492,88.33922261,11.44557628,12.16545012,24.49179525,10.29124215,58.44535359,20.75550021,15.77535889,20.70393375,476.19047620000003,151.9756839,18.06358382,57.80346821,16.98081168,25.52322614,12.31527094,16.68891856,13.51899419,63.89776358,10.55520372,48.68549172,16.20745543,29.50722927,14.72537182,27.87068004,75.70022709999999,24.16042522,13.41561578,10.45478306,36.14022407,10.86720278,12.59763165,53.67686527,0.0
11.17693081,22.41649854,86.20689655,16.04878832,10.69518717,133.1557923,11.99472232,32.42542153,183.4862385,10.07962907,28.57959417,12.76324186,10.55743243,1315.789474,15.76044129,36.68378577,17.507002800000002,11.61710037,13.54829969,19.88862371,18.49112426,14.85884101,13.66120219,27.12232167,60.71645416,40.53506283,19.02225604,11.23595506,29.52465309,18.39587932,49.65243297,10.72731174,10.45915699,14.00952648,0.0
23.22880372,12.4300808,26.19172342,32.13367609,36.24501631,78.67820614,12.58970162,35.71428571,20.66969822,40.20908725,14.27347987,14.01148942,118.48341229999998,10.05631537,11.12470798,10.12760786,20.10050251,1000.0,45.74565416,13.842746400000001,10.45041279,48.780487799999996,13.91788448,14.40507058,34.08316292,18.29491401,28.83506344,13.30849082,4166.666667,56.52911249,10.76426265,17.01548409,16.1108426,11.36751165,0.0
25.62131694,13.15789474,94.07337723,543.4782609,13.02252898,45.00450045,11.07297088,125.62814070000002,184.501845,22.39641657,10.8401084,12.09482342,19.10584639,26.03488675,11.76193837,14.12628902,32.75466754,14.67351431,21.66377816,595.2380952000001,19.39111887,510.20408160000005,28.50627138,26.18486515,290.6976744,31.85727939,89.60573477,18.75117195,16.52346332,404.8582996,20.54653791,152.90519880000002,11.16819299,23.81519409,0.0
20.55921053,13.98014819,22.09944751,10.69976461,20.70822116,13.36898396,12.84026708,17.55309812,13.78739832,11.91327138,25.15090543,413.2231405,11.58748552,159.2356688,24.96878901,25.03755633,16.34521085,21.17298327,20.23062917,28.53067047,15.08750754,15.97444089,40.83299306,15.323322099999999,13.65560563,14.44669171,30.21148036,22.96211251,14.65201465,99.50248756,10.12863365,15.61524047,12.57229067,16.17861188,0.0
17.05029838,25.79313903,21.2630236,22.27171492,68.77579092,13.98210291,11.55401502,177.93594309999997,10.27643613,22.48706993,141.44271569999998,20.50861362,17.10863986,38.47633705,20.06018054,19.3986421,92.93680297,53.30490405,24.02691014,35.70153517,14.95215311,13.56483993,58.07200929,133.1557923,15.97699313,25.96053998,222.2222222,43.55400697,25.12562814,14.22475107,118.3431953,11.22838536,10.48767698,1351.351351,0.0
13.16829076,18.54943424,14.90535102,27.42731761,17.47640685,16.42845408,10.21867975,15.16530179,76.74597084,14.48225923,29.8596596,14.21464108,86.95652174,19.86491855,39.92015968,16.3132137,18.81467545,14.41753172,374.5318352,16.81520094,33.72681282,15.35626536,15.91596371,154.7987616,18.39926403,38.16793893,25.81311306,12.27144435,25.0438267,17.66472355,12.06127126,18.709073899999996,91.32420091,12.12709192,0.0
25.42588355,14.46549978,100.80645159999999,10.50751287,13.81788034,29.35133549,27.32240437,15.48946716,51.46680391,77.76049767,12.55335174,50.60728745,29.48113208,12.49687578,952.3809524000001,180.5054152,13.21702353,91.40767824,14.07855836,56.59309564,48.73294347,84.9617672,18.21161901,11.57005669,131.061599,12.05836247,24.0442414,28.37684449,11.60631383,12.68069997,19.10584639,10.19056354,10.78050884,100.6036217,0.0
29.43773918,13.06165099,13.00390117,17.40947075,17.11742554,64.47453256,23.98656752,16.21796951,10.40366209,33.15649867,12.90322581,234.741784,79.30214116,15.32801962,10.28594939,15.97954618,26.39915523,10.6621175,17.76830135,12.38390093,108.93246189999999,100000.0,10.23646228,14.35338022,23.79819134,177.3049645,83.61204013,13.90820584,17.25030188,13.20655045,10.48767698,10.30396703,24.69135802,383.1417625,0.0
38.71467286,64.51612903,83.96305626,15.69119724,14.85222041,11.32118193,11.48765078,16.09528408,20.38320424,57.27376861,23.39181287,40.12841091,1298.701299,10.43187982,246.3054187,15.86042823,29.96703626,16.79261125,10.50199538,40.95004095,24.71576866,13.70989855,28.76042565,40.20908725,16.53712585,13.87154945,13.231013500000001,10.17397497,26.93965517,12.73560876,30.1295571,20.30869212,13.49709812,11.66861144,0.0
18.15541031,14.43001443,45.28985507,15.780337699999999,16.71681712,18.13894431,14.6092038,13.68925394,13.67427868,24.50379809,10.0050025,30.66544005,371.74721189999997,25.92016589,27.12232167,32.80839895,11.21830828,71.78750897,12.37164419,28.01120448,15.06704837,19.70055162,14.102383300000001,45.207956599999996,42.21190376,25.157232699999998,14.66060695,16.61129568,24.75247525,49.04364885,86.88097307,10.49538203,1162.790698,21.13271344,0.0
27.80867631,21.73913043,102.45901640000001,27.9173646,14.0016802,19.66181675,11.96172249,11.04362231,60.93845216,12.49375312,192.6782274,10.30184403,18.3722212,32.91639236,117.78563020000001,11.60496693,10.79680415,19.7044335,2777.777778,14.261266399999998,11.25745807,22.21235007,13.71553971,12.6246686,10.49648368,229.3577982,27.42731761,11.26379815,43.21521175,15.95150742,12.62307498,13.18565401,54.11255411,13.77790025,0.0
25.25252525,17.33102253,11.30965845,137.9310345,13.15443304,185.528757,11.53003574,18.28822238,13.83125864,145.3488372,20.16535592,10.1719052,15.69365976,31.78639542,74.57121551,20.6185567,20.14910336,60.38647343,62.85355123,54.94505495,47.84688995,406.50406499999997,25.72678158,20.46663938,21.92021043,11.64008846,15.26018617,10.11838511,64.26735219,12.83532281,29.48982601,18.43997787,14.046916699999999,215.9827214,0.0
28.49002849,13.60914535,114.416476,36.900369,12.34110823,12.94163323,11.95600191,303.9513678,26.92514809,15.96169194,10.68947087,19.04761905,39.93610224,15.27883881,14.53488372,83.26394671,27.39726027,251.88916880000002,10.05530417,20.39567612,83.40283570000001,11.73020528,14.89868892,10.95650268,10.00800641,10.28066207,57.20823799,29.36857562,25.64102564,98.81422925,37.8214826,26.80965147,13.03441084,119.33174220000001,0.0
10.59883413,12.11533802,11.61035644,16.44195988,13.25732467,26.33658151,10.0623868,20.26342452,56.27462015,10.23331969,11.98753297,60.53268765,11.68224299,37.06449222,19.55798944,29.48113208,63.09148265,158.2278481,51.97505198,13.33511135,793.6507937000001,71.99424046,10.0030009,62.85355123,16.2999185,13.35648457,13.61655773,67.34006734,20.83333333,12.41310824,23.49072117,18.034265100000002,25.08151492,15.50147264,0.0
13.426423199999999,14.01738155,15.38935057,66.31299735,347.22222220000003,1204.819277,34.32887058,26.58160553,15.47029703,12.33501912,22.41147468,13.81406272,24.65483235,13.80834024,14.08847563,38.08073115,14.60493647,17.36412572,37.8214826,15.38698261,16.47989453,14.56027956,24.98750625,137.3626374,11.99760048,487.80487800000003,248.75621890000002,11.55401502,121.95121950000001,10.32737788,46.53327129,12.82215669,16.6583375,12.17730151,0.0
41.70141785,16.50982334,25.7997936,177.93594309999997,10.67121972,15.37279016,12.49219238,169.4915254,30.64664419,16.36929121,13.88696014,12.26542377,62.81407035,11.1919418,14.99925004,25.52322614,76.98229407,83.05647841,32.63707572,18.32844575,118.48341229999998,211.86440679999998,33.86386725,32.24766204,14.44877908,23.15886985,20.26753141,18.01477211,24.89419965,16.36661211,53.61930295,41.44218815,15.06250941,10.212418300000001,0.0
11.71371676,1694.915254,11.05338786,25.99428126,16.83218313,11.13089938,16.09528408,16.87763713,19.09490166,10.9301563,20.16129032,59.73715651,55.43237251,10.31565917,1851.851852,37.03703704,16.12123166,28.98550725,18.53224611,22.14348981,17.25923369,28.11357886,13.14060447,19.91635132,13.18913216,52.1648409,27.3000273,10.47120419,11.65908826,15.03985562,10.55966209,12.83861856,66.35700066,11.23216893,0.0
13.9528394,15.05570611,12.15805471,12.13003396,24.431957,12.71940982,108.577633,141.6430595,12.20256254,11.71508903,28.6615076,28.81014117,10.57753332,17.14677641,12.88659794,11.19946243,12.05254911,12.93159188,14.25719989,13.91982183,19.41370608,14.10835214,43.44048653,17.23543606,104.0582726,10.76078769,38.63987635,10.71237279,1298.701299,22.65005663,17.57469244,82.16926869,19.72386588,17.69598301,0.0
28.3446712,67.65899865,39.43217666,31.13325031,11.82452406,126.10340479999999,203.6659878,107.9913607,29.57704821,10.809642199999999,14.58789205,35.46099291,10.58089091,36.03603604,45.24886878,20.399836800000003,1010.10101,13.18565401,11.1000111,17.20282126,18.64975755,25.87991718,42.24757076,33.02509908,50.78720163,30.24803388,31.887755100000003,22.50731488,48.40271055,11.54334526,34.83106931,10.18641133,11.53535587,13.47527287,0.0
11.08770374,121.50668290000002,44.32624113,42.26542688,12.07000604,19.96007984,10.12453174,537.6344086,555.5555555999999,13.87539892,14.49905756,22.84148013,14.72537182,67.02412869,11.69864296,122.5490196,12.65502404,71.8907261,13.11647429,613.4969325000001,19.44768573,52.79831045,11.24732876,16.42845408,10.77586207,23.26122354,23.4082397,41.18616145,25.157232699999998,25.02502503,31.84713376,15.22765342,27.31494127,46.6853408,0.0
12.98195508,36.32401017,14.79508803,14.54545455,37.83579266,20.06420546,17.13502399,37.05075954,35.85514521,41.75365344,15.80527896,13.00221038,22.98322225,11.79384361,40.88307441,34.96503497,18.98253607,11.4521301,42.12299916,93.02325581,58.71990605,29.95805872,109.5290252,57.73672055,11.79801793,20.85070892,16.10824742,15.73811772,10.28700751,34.08316292,11.60092807,16.2022035,13.72495196,43.30879168,0.0
12.23690651,50.40322581,115.2073733,13.29964091,11.8623962,120.91898429999999,19.94017946,13.65747064,18.44337883,55.524708499999996,12.75835672,10.49868766,45.72473708,444.4444444,11.366219599999999,23.29916123,248.75621890000002,17.18213058,11.45475372,14.43001443,137.74104680000002,97.27626459,15.30924679,12.78935925,12.440905699999998,107.7586207,15.10117789,24.56398919,14.56664239,30.26634383,42.01680672,13.24854266,21.04820038,19.93620415,0.0
12.17581882,46.23208507,13.48254011,15.10345869,13.18913216,32.72251309,11.99616123,176.05633799999998,16.26545218,16.90617075,277.77777779999997,15.93879503,58.47953216,13.15270288,193.05019309999997,20.09646302,316.4556962,31.86743149,487.80487800000003,59.9880024,24.42598925,17.54078232,94.51795841,24.30133657,16.24167614,25.28445006,25.94033722,31.33813851,55.89714925,13.21178491,11.89909567,12.24289912,96.15384615,10.87429317,0.0
12.19660934,14.00560224,90.82652134,14.27959446,86.88097307,11.28158845,109.1703057,19.06577693,23.4521576,15.12401694,115.87485520000001,33.99048266,10.1822625,36.68378577,21.19093028,12.49531426,14.34308663,36.07503608,13.66306873,11.03509159,11.03752759,11.32246377,60.82725061,23.96931927,41.47656574,16.35322976,20.89427497,61.23698714,97.27626459,26.61698163,24.75860361,10.33591731,11.4064104,21.61227577,0.0
58.71990605,12.11680601,70.97232079,793.6507937000001,103.73443979999999,197.6284585,99.80039920000002,17.30103806,17.34906315,130.2083333,25.96053998,17.21763085,20.60156572,37.39715782,240.3846154,29.28257687,15.69365976,25.78648788,32.72251309,19.07304978,13.45713901,124.22360249999998,19.06214258,125.0,96.89922481,70.02801120000001,24.27184466,17.19690456,18.99696049,65.23157208,24.1662639,18.14223512,11.83291918,14.74926254,0.0
17.01548409,65.83278473,20.06018054,10.37129226,47.4608448,13.98014819,24.1662639,25.47121752,73.0994152,10.75037626,24.12545235,10.87784184,14.24501425,11.03752759,595.2380952000001,45.74565416,16.41227638,15.61524047,10.03009027,16.50982334,21.04377104,16.29726206,11.72332943,17.199862399999997,16.08492842,12.86173633,41.03405827,18.73360809,11.57407407,10.50089258,18.96453632,37.09198813,46.8164794,15.8579131,0.0
10.52410019,21.81025082,11.93032689,20.10858637,43.93673111,19.87281399,21.60760588,11.835720199999999,374.5318352,24.80774001,10.0623868,26.52519894,59.84440455,37.13330858,16.22060016,22.03613927,202.4291498,12.98532658,343.64261170000003,58.34305718,12.32437762,30.56234719,13.93339836,67.98096533,52.88207298,18.89287739,50.530571,28.10567735,12.72912424,2439.02439,13.01405518,44.40497336,17.34003815,10.43405676,0.0
107.1811361,63.97952655,38.19709702,201.61290319999998,184.16206259999998,23.81519409,12.93995859,45.12635379,10.13890297,122.1001221,54.40696409,273.2240437,961.5384615,14.04889014,18.9107413,35.37318712,373.1343284,10.85422772,20.51282051,75.30120482,39.90422985,12.49687578,14.56876457,25.01250625,289.017341,146.8428781,11.52870648,344.8275862,27.44990393,19.27153594,43.61098997,32.05128205,10.07861318,102.145046,0.0
25.56237219,65.87615283,10.07252216,12.26391955,26.44103649,13.367196900000001,49.95004995,13.50621286,28.81014117,17.57469244,13.60359135,10.85187195,18.25150575,1666.666667,12.2324159,16.08234159,50.50505051,14.797277300000001,11.10124334,12.13592233,46.23208507,11.09631602,12.69680041,11.37009665,15.79279848,76.62835249,15.61036528,14.41337561,10.06643849,12.69357705,22.94104152,24.27773731,598.8023952000001,63.4115409,0.0
41.84100418,18.6115764,33.38898164,15.80028441,123.60939429999999,27.77777778,18.37897445,19.05850962,11.77163037,17.47640685,406.50406499999997,1754.385965,13.41381623,48.16955684,27.18868951,13.10787783,11.7000117,15.73316551,11.40380887,87.03220191,147.4926254,11.91043354,24.98750625,32.99241175,12.698412699999999,35.44842255,425.5319149,12.02067556,43.29004329,215.5172414,20.49180328,13.9586823,35.014005600000004,33.56831151,0.0
13.54829969,13.46982759,55.30973451,15.32097441,96.43201543,19.83339944,10.6292517,95.60229446,14.09840688,11.74950065,43.29004329,20.0762899,37.69317753,20.0762899,12.49687578,21.40410959,11.85817621,37.03703704,17.1556013,24.03268445,15.39882969,24.91280518,11.73433466,19.38735944,21.99252254,23.67424242,21.21340687,12.79754287,28.3446712,13.87539892,17.834849300000002,55.67928731,11.07665042,18.73009927,0.0
10.53518753,40.73319756,20.38320424,51.57297576,12.85181853,23.31002331,14.23690205,13.34400854,10.94570928,26.0213375,909.0909091,12.8584287,14.31024614,11.71646163,11.81753723,10.42861612,11.13213848,21.4178625,10.13273888,15.93879503,19.30501931,113.3786848,11.14702932,72.83321194,10.02305302,11.02414287,781.25,12.00336094,12.14771623,14.88759863,16.32120124,22.31644722,17.00680272,323.6245955,0.0
12.62148176,18.82175795,12.05400193,29.62962963,17.83166904,500.0,30.12048193,11.305822500000001,22.10921954,10.98177026,11.25999324,16.56177542,15.97188947,103.1991744,35.12469266,39.13894325,13.49892009,30.34901366,23.98081535,10.49758556,10.02104419,20.06823199,16.10565308,16.28399284,13.23801959,13.96843135,12.13739531,22.45172878,10.67008109,12.60557166,201.2072435,18.37559721,62.73525721,520.8333333,0.0
53.93743258,34.17634997,16.61129568,66.4893617,19.71997634,69.25207756,14.68428781,45.80852038,17.79042875,14.77978126,22.44165171,11.45344176,11.74950065,13.21702353,22.14839424,21.55172414,11.34044001,10.33698573,38.32886163,49.11591356,11.69864296,13.88310426,11.90759705,10.04722194,25.62788314,11.31093768,35.94536305,13.53546291,34.34065934,42.78990158,16.73080141,10.35411058,16.4365549,16.12383102,0.0
35.13703443,15.49907006,26.50410814,14.84780995,19.40617116,17.16443529,44.01408451,105.70824520000001,14.511681900000001,131.2335958,23.71916509,16.66111296,11.54867768,14.18238548,18.56665429,47.77830865,757.5757576000001,11.30965845,19.86491855,14.23487544,29.21413964,208.76826719999997,106.72358590000002,71.17437722,13.37255951,56.72149745,17.85714286,11.70411985,25.96728123,12.56597135,31.62555345,27.20348205,89.04719501,142.6533524,0.0
130.2083333,91.65902841,197.23865880000002,19.37608991,187.9699248,93.28358209,12.41619071,57.63688761,10.39284972,34.91620112,1886.792453,15.17911354,16.700066800000002,52.00208008,26.260504200000003,246.91358019999996,11.69590643,84.60236887,40.38772213,12.16693028,11.43118427,10.61233153,16.64447403,12.42081729,15.17220452,16.44466371,15.28584531,16.70285619,26.852846399999997,160.7717042,31.87759005,12.54390366,11.05338786,23.31545815,0.0
10.2396068,12.77791975,64.89292667,10.56300834,11.89626457,167.2240803,15.22765342,12.13739531,11.313497,11.62250116,11.12347052,122.6993865,22.42655304,10.41124414,12.66624446,48.828125,37.14710253,195.6947162,10.47998323,37.92188093,11.91469081,91.57509158,12.3228589,25.11300854,10.21137547,14.63700234,17.78410101,19.12411551,25.49719531,16.6002656,12.15805471,13.27844908,31.17206983,14.95438911,0.0
38.75968992,25.09410289,15.3256705,19.90842126,44.16961131,13.08386759,18.62544235,19.8019802,32.82994091,32.80839895,11.60362033,16.75603217,17.95977011,10.11940903,60.16847172,38.38771593,19.56947162,15.09661836,188.3239171,20.17349203,116.1440186,14.08252359,15.4822728,43.80201489,14.97678598,173.61111110000002,32.91639236,17.33102253,11.04240283,14.81481481,17.44287459,38.63987635,12.02790474,11.8147448,0.0
14.4571346,71.68458781,11.02414287,13.26787847,11.38692781,15.61036528,16.64170411,132.1003963,25.87991718,28.240609999999997,19.26782274,11.50615579,10.69976461,10.71352046,11.37397634,11.24606388,116.5501166,14.85222041,107.64262649999999,34.17634997,35.54923569,15.79030475,104.2752868,10.35947374,70.12622721,146.627566,13.60359135,31.73595684,24.88800398,16.37733377,14.26940639,13.29256945,21.64502165,57.01254276,0.0
263.8522427,115.60693640000001,32.18538783,17.22059583,25.22068096,69.01311249,1010.10101,11.74950065,297.61904760000004,11.58614297,11.33016089,40.88307441,37.48125937,168.9189189,12.05545509,33.93281303,39.24646782,19.02225604,32.8407225,12.09043646,89.60573477,18.00504141,14.23284942,29.92220227,49.80079681,714.2857142999999,17.82531194,62.93266205,25.80645161,22.66545784,45.31037608,35.1000351,13.55748373,13.09243257,0.0
10.78865034,10.08166146,93.89671362,38.22629969,12.10946961,60.64281383,189.0359168,35.29827038,99.80039920000002,25.86652871,13.46076188,12.74372372,69.73500697,11.171936099999998,11.92890373,14.60493647,94.96676163,13.07702367,12.34110823,16.9865806,107.41138559999999,19.9920032,17.93721973,36.3372093,12.36093943,11.4955742,24.26595487,11.05583195,191.5708812,49.90019960000001,19.79022363,714.2857142999999,17.34906315,10.20616452,0.0
17.71793055,122.39902079999999,11.57809425,20.24291498,10.758472300000001,29.26543752,31.486146100000003,21.87226597,22.64492754,15.31628121,20.27163998,10.0623868,38.1097561,28.42524161,11.70411985,26.70226969,17.81578479,26.57454159,19.66568338,10.85422772,31.37747098,10.59209829,17.38223536,11.37009665,83.19467554,10.88731628,35.51136364,14.34102969,10.29124215,10.6621175,14.77541371,14.64986815,33.6813742,42.75331338,0.0
32.0,24.61841457,10.47010784,14.48855404,35.52397869,279.3296089,584.7953216,14.05481377,11.95743154,17.06193482,12.31223836,11.22712473,12.52661907,18.61504095,11.880717599999999,76.56967841,15.06024096,48.75670405,27.94857462,29.29115407,18.90716582,386.1003861,10.51082615,10.47778709,10.61345786,10.64962726,20.66542674,22.21728505,18.62891207,20.40816327,22.6193169,37.14710253,34.11804845,13.32090049,0.0
36.41660597,23.21262767,11.90901512,34.51846738,14.52011035,19.22707172,14.05086413,68.91798759,50.76142132,22.14839424,17.53770607,13.1821777,13.83125864,15.48467018,15.3609831,27.87844996,43.45936549,61.42506143,15.94642003,11.26126126,23.29916123,44.90345757,10.02204851,36.85956506,15.55693839,19.61168857,11.29305477,14.54333915,22.55808707,78.80220646,10.04217714,39.41663382,14.18439716,56.52911249,0.0
17.04448611,16.40150894,37.67897513,24.14292612,20.28397566,29.55956252,46.12546125,29.62962963,16.81802893,10.29654036,14.42169022,35.17411185,60.90133983,121.3592233,13.85809313,12.24140042,16.24167614,40.68348251,16.95777514,13.4462821,20.65262288,19.85308716,54.73453749,40.45307443,14.18037436,13.41021859,46.9924812,16.81520094,22.34137623,16.57000829,15.72079862,17.54078232,21.38122728,12.22045705,0.0
11.21830828,17.72421127,33.28894807,10.05732676,21.06593638,54.52562704,14.6713615,17.69911504,793.6507937000001,485.4368932,17.29206294,24.15458937,56.56108597,11.01928375,336.70033670000004,97.56097561,20.97755402,12.11680601,19.07304978,11.00836636,29.85074627,51.5995872,13.20655045,18.06358382,23.40276153,22.46686138,36.49635036,14.65416178,16.29195178,11.90334484,98.61932939,12.82709082,72.46376812,14.22879909,0.0
12.91322314,11.19444755,35.81661891,21.92021043,49.72650423,11.56336725,2380.952381,10.77818495,12.80573697,13.74948439,13.99580126,86.65511265,15.11715797,13.56483993,211.86440679999998,17.76830135,38.75968992,34.73428274,14.50536699,20.4624514,12.25340032,18.75117195,10.33591731,11.99040767,15.33742331,30.599755199999997,22.00704225,10.74806535,17.1320884,11.16196004,28.04262479,13.8026225,11.70138076,12.24589762,0.0
